time,metric,value,SubNetwork,MeContext,ManagedElement,MeasObject
2025-11-24T09:00:00Z,ipIfStatsHCInMcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInMcastOctets,256.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInMcastOctets,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInMcastOctets,256.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInMcastOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInForwDatagrams,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInForwDatagrams,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInForwDatagrams,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInForwDatagrams,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCInDelivers,533.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ifInDiscards,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifInDiscards,30.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifInDiscards,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-24T09:00:00Z,ifInDiscards,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInUcastPkts,14392.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInUcastPkts,535.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCInUcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInUcastPkts,410.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCInOctets,148465.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-24T09:00:00Z,ifHCInOctets,1530663.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInOctets,222687.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCInOctets,104764.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-24T09:00:00Z,ifHCInOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInOctets,178012.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCInMulticastPkts,841.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-24T09:00:00Z,ifHCInMulticastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInMulticastPkts,955.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCInMulticastPkts,841.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-24T09:00:00Z,ifHCInMulticastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInMulticastPkts,955.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCInBroadcastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCInBroadcastPkts,832.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCInBroadcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCLossOfSignal,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ipIfStatsHCInReceives,14392.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ifHCLossOfSignal,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCLossOfSignal,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifInDiscards,30.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutUcastPkts,8988.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutUcastPkts,515.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutUcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutUcastPkts,420.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutOctets,117994.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-24T09:00:00Z,ifHCOutOctets,793006.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutOctets,120354.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutOctets,56468.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-24T09:00:00Z,ifHCOutOctets,31832.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutOctets,59462.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutMulticastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutMulticastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutMulticastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutMulticastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutBroadcastPkts,93.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutBroadcastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCOutBroadcastPkts,92.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-24T09:00:00Z,ifHCOutBroadcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ifHCLossOfSignal,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ipIfStatsHCInReceives,533.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ifHCInBroadcastPkts,832.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-24T09:00:00Z,ipIfStatsHCOutBcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,pmBatteryTemperature,1022.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryTemperature,1023.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryTemperature,1023.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryTemp,11.294118,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryTemp,11.294118,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryPower,100000.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryPower,100000.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryPower,100000.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryPower,100000.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryDischargeTimeDistr,11.625,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryDepthOfDischargeDistr,13.285714,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_2"
2025-11-24T09:00:00Z,pmBatteryCurrent,1000.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryCurrent,1000.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryCurrent,1000.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryCellVoltageMin,10.666667,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryCellVoltageMin,10.666667,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryCellVoltageMax,10.666667,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryCellVoltageMax,10.666667,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryTemperatureDistr,9.764706,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryCellVoltageDelta,16.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryTemperatureDistr,9.588235,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryVoltage,544.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutBcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,pmConsumedEnergyAccumulated,216.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-24T09:00:00Z,pmConsumedEnergyAccumulated,334.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-24T09:00:00Z,pmConsumedEnergyAccumulated,943.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=DcBranch-1"
2025-11-24T09:00:00Z,pmConsumedEnergyAccumulated,1020.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-24T09:00:00Z,pmConsumedEnergyAccumulated,2744.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-24T09:00:00Z,pmConsumedEnergyAccumulated,114.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,EnergyMeter=1"
2025-11-24T09:00:00Z,pmConsumedEnergy,13.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-24T09:00:00Z,pmConsumedEnergy,27.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-24T09:00:00Z,pmConsumedEnergy,76.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=DcBranch-1"
2025-11-24T09:00:00Z,pmConsumedEnergy,80.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-24T09:00:00Z,pmConsumedEnergy,156.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-24T09:00:00Z,pmConsumedEnergy,14.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,EnergyMeter=1"
2025-11-24T09:00:00Z,pmChargingEnergy,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmChargingEnergy,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmChargingEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmChargingEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryVoltage,538.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryVoltage,538.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryVoltage,544.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryCellVoltageDelta,16.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-24T09:00:00Z,pmBatteryTemperature,1022.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,pmBatteryCapacityTotalDelivered,8.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutRequests,413.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutRequests,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutOctets,110784.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutOctets,599044.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutOctets,50644.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastOctets,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastOctets,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutForwDatagrams,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutForwDatagrams,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutForwDatagrams,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutForwDatagrams,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutBcastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,pmBatteryCapacityTotalDelivered,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutRequests,8988.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutRequests,512.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutMcastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsHCOutBcastPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsInNoRoutes,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,pmBasicPecDischargePower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,PeakEnergyControl=1,BasicPeakEnergyControl=1"
2025-11-24T09:00:00Z,pmBasicPecDischargeEnergyAccumulated,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,PeakEnergyControl=1,BasicPeakEnergyControl=1"
2025-11-24T09:00:00Z,pmBasicPecDischargeEnergyAccumulated,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,PeakEnergyControl=1,BasicPeakEnergyControl=1"
2025-11-24T09:00:00Z,ipIfStatsOutFragOKs,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsOutFragOKs,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsOutFragOKs,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsOutFragOKs,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsIpOptDroppedPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-24T09:00:00Z,ipIfStatsIpOptDroppedPkts,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,Transport=1,Router=B,InterfaceIPv4=1"
2025-11-24T09:00:00Z,pmBasicPecDischargePower,0.0,Demo_C6610,E6160_C6610,E6160,"ManagedElement=E6160_C6610,EquipmentSupportFunction=1,PowerDomain=1,PeakEnergyControl=1,BasicPeakEnergyControl=1"
